order_id,customer_id,product_id,quantity,unit_price,order_date,status,total_value,name,state,category,gross_margin,order_year,order_month,gross_profit
646D7F92-9F1,70715121,PROD-0017,4,770.52,2025-06-05 16:39:11,cancelled,3082.08,Benício Barbosa,PR,Esportes,0.5158,2025,6,1589.74
50A45455-080,563F6736,PROD-0098,1,188.74,2025-05-25 06:57:48,pending,188.74,Bento Da Costa,PR,Roupas,0.4285,2025,5,80.88
F92E5BD9-8CB,5300749C,PROD-0097,1,1397.96,2026-04-09 07:17:50,completed,1397.96,Mathias Nogueira,RS,Eletrônicos,0.6565,2026,4,917.76
0E3B6BD6-87C,7E589C44,PROD-0085,4,99.54,2026-01-28 03:47:13,completed,398.16,Mirella Costela,PR,Esportes,0.3218,2026,1,128.13
A95F1E7C-F5B,4EBDA15F,PROD-0033,1,1091.76,2026-04-08 09:51:30,completed,1091.76,Sra. Letícia Carvalho,CE,Roupas,0.6335,2026,4,691.63
0DE2861C-DDF,59517829,PROD-0016,5,1282.35,2025-07-08 19:14:07,completed,6411.75,Caroline Costela,SC,Esportes,0.646,2025,7,4141.99
C626FF88-3CD,8C4AA454,PROD-0024,1,338.73,2025-05-23 22:39:58,completed,338.73,Cecilia Rocha,RS,Esportes,0.5017,2025,5,169.94
2311C39B-933,8A369489,PROD-0096,5,219.0,2025-10-31 09:42:02,completed,1095.0,Maya Aragão,PE,Livros,0.2869,2025,10,314.16
D0598291-5DC,8AE59E9A,PROD-0046,5,979.27,2025-12-16 09:42:03,completed,4896.35,Brenda Pinto,GO,Livros,0.6565,2025,12,3214.45
E42521EF-917,AD0D6FCD,PROD-0065,5,452.86,2025-05-24 12:55:43,completed,2264.3,Enzo Viana,BA,Casa & Jardim,0.2586,2025,5,585.55
2963E321-105,21185287,PROD-0068,3,989.44,2026-03-09 06:44:53,completed,2968.32,Alexia Azevedo,BA,Casa & Jardim,0.5545,2026,3,1645.93
AC7D38E7-F2A,DA59487F,PROD-0097,1,1397.96,2026-02-20 15:58:14,completed,1397.96,Kamilly Pires,PE,Eletrônicos,0.6565,2026,2,917.76
9B51E7D5-91A,1100DE7B,PROD-0065,3,452.86,2025-11-22 17:13:40,cancelled,1358.58,Hellena Novaes,GO,Casa & Jardim,0.2586,2025,11,351.33
48428EF7-245,71422632,PROD-0076,1,642.74,2025-12-03 19:59:39,completed,642.74,Dra. Letícia Das Neves,BA,Casa & Jardim,0.4509,2025,12,289.81
4B6CB284-1F8,0D029D50,PROD-0046,2,979.27,2025-12-31 20:02:00,shipped,1958.54,Vitória Moraes,RS,Livros,0.6565,2025,12,1285.78
F6BF4D1B-72F,56ED5BE5,PROD-0030,3,1041.88,2025-04-13 23:45:51,completed,3125.64,Melina Macedo,BA,Livros,0.6462,2025,4,2019.79
2D3BD613-1A0,CDFE8F01,PROD-0060,4,648.76,2025-07-16 17:48:51,completed,2595.04,Pedro Henrique Freitas,RS,Livros,0.66,2025,7,1712.73
A80912E6-BC1,B7101B5F,PROD-0091,1,587.34,2025-11-30 17:55:34,completed,587.34,Luiz Henrique Da Costa,MG,Casa & Jardim,0.3079,2025,11,180.84
790483AB-12A,1F235342,PROD-0042,3,51.75,2025-06-02 03:45:56,pending,155.25,Rafaela Barbosa,CE,Casa & Jardim,0.4052,2025,6,62.91
A5B279FC-EBF,00B2CD62,PROD-0077,4,218.76,2026-01-23 08:23:03,completed,875.04,Dra. Bárbara Pires,MG,Roupas,0.4555,2026,1,398.58
85AC8F64-76C,07AE845B,PROD-0071,4,297.26,2026-01-22 12:25:04,completed,1189.04,Davi Lucas Fogaça,BA,Esportes,0.583,2026,1,693.21
94A42EB3-CC2,971A3278,PROD-0009,4,929.08,2025-10-28 18:53:33,cancelled,3716.32,Kamilly Da Cunha,BA,Eletrônicos,0.6451,2025,10,2397.4
0351427E-31C,CF9E4C0D,PROD-0048,4,258.75,2025-05-17 16:13:44,cancelled,1035.0,Sra. Maria Sophia Souza,RJ,Livros,0.6597,2025,5,682.79
4E1964F9-1BC,DE025C0C,PROD-0014,1,701.87,2025-11-06 14:41:21,completed,701.87,Ana Clara Aparecida,BA,Esportes,0.5729,2025,11,402.1
B030073E-900,D9AA775D,PROD-0019,5,464.74,2026-03-01 07:58:26,completed,2323.7,Srta. Maya Da Mota,RS,Roupas,0.434,2026,3,1008.49
C5A81E2A-2EE,3EA57151,PROD-0095,1,453.99,2025-07-11 05:55:06,completed,453.99,Sara Macedo,PR,Livros,0.6648,2025,7,301.81
458A8263-E97,0FC4A284,PROD-0026,4,1064.13,2026-02-06 04:59:38,completed,4256.52,Luiza Cardoso,SC,Eletrônicos,0.6372,2026,2,2712.25
CF9B3473-413,C033DA54,PROD-0030,4,1041.88,2025-10-23 03:58:13,completed,4167.52,Ana Vitória Da Costa,MG,Livros,0.6462,2025,10,2693.05
586E8791-AE4,602505DD,PROD-0098,5,188.74,2025-09-23 18:47:53,completed,943.7,Matheus Azevedo,CE,Roupas,0.4285,2025,9,404.38
550E31DA-0D0,E90CB3DC,PROD-0097,4,1397.96,2025-10-09 21:06:44,completed,5591.84,Juliana Mendes,BA,Eletrônicos,0.6565,2025,10,3671.04
E6C0C27E-342,ACE86964,PROD-0061,4,362.94,2025-11-24 06:10:06,pending,1451.76,Hadassa Brito,SP,Livros,0.6179,2025,11,897.04
BAABDF84-852,80C6259C,PROD-0066,4,907.35,2026-01-02 03:14:19,completed,3629.4,Antônio Nogueira,RS,Roupas,0.5303,2026,1,1924.67
5730DCE7-5C6,1A515651,PROD-0016,2,1282.35,2025-09-08 02:58:20,cancelled,2564.7,Alícia Pacheco,MG,Esportes,0.646,2025,9,1656.8
76F9971A-241,A7DBEAA4,PROD-0018,1,981.25,2025-05-16 01:25:48,completed,981.25,João Felipe Novais,RJ,Casa & Jardim,0.6157,2025,5,604.16
84008DC2-EC5,49B96E05,PROD-0064,2,517.61,2025-06-09 06:19:29,pending,1035.22,Arthur Gabriel Siqueira,RS,Esportes,0.5592,2025,6,578.9
2E0587F0-A86,1FFA7A10,PROD-0078,3,605.92,2025-07-09 11:05:57,shipped,1817.76,Pedro Miguel Siqueira,SC,Roupas,0.3849,2025,7,699.66
80462F86-8B8,563F6736,PROD-0080,5,1130.47,2025-12-09 20:23:52,pending,5652.35,Bento Da Costa,PR,Livros,0.5679,2025,12,3209.97
9FC5D771-C11,72987C8D,PROD-0060,4,648.76,2025-12-21 12:10:15,pending,2595.04,Renan Almeida,PE,Livros,0.66,2025,12,1712.73
8DAFF4CE-557,5DF3206E,PROD-0065,5,452.86,2025-06-19 00:49:25,shipped,2264.3,Ester Da Rocha,BA,Casa & Jardim,0.2586,2025,6,585.55
BF64E2CB-E00,8C89A6F2,PROD-0003,4,1002.23,2026-04-02 06:24:56,completed,4008.92,Maria Flor Casa Grande,PE,Roupas,0.5908,2026,4,2368.47
9A3620C2-F91,02F73328,PROD-0050,4,168.46,2025-12-01 15:45:44,pending,673.84,Dra. Eloá Correia,RJ,Eletrônicos,0.6527,2025,12,439.82
8DE9EDE8-04B,CA415CBA,PROD-0059,5,1202.64,2025-12-11 11:58:51,cancelled,6013.2,Vitor Hugo Gonçalves,RS,Esportes,0.6004,2025,12,3610.33
B08CD115-348,6EB8A48B,PROD-0100,2,84.09,2025-10-10 11:19:34,pending,168.18,Eduardo Garcia,BA,Eletrônicos,0.4986,2025,10,83.85
A5F7106A-126,48243CDA,PROD-0056,4,428.84,2025-06-05 17:55:04,pending,1715.36,Lucca Duarte,SP,Esportes,0.5876,2025,6,1007.95
98E2187E-F20,CF9E4C0D,PROD-0098,4,188.74,2025-10-13 02:54:28,cancelled,754.96,Sra. Maria Sophia Souza,RJ,Roupas,0.4285,2025,10,323.5
806ADDE7-AC7,C04EC773,PROD-0071,4,297.26,2025-10-19 12:16:33,pending,1189.04,João Pedro Da Mota,CE,Esportes,0.583,2025,10,693.21
228DE05B-FDD,E35F4DE7,PROD-0072,1,361.57,2025-10-11 06:45:19,pending,361.57,Sabrina Santos,SC,Eletrônicos,0.3142,2025,10,113.61
002BEA7C-ECA,49B96E05,PROD-0034,4,1016.06,2026-03-12 22:09:15,shipped,4064.24,Arthur Gabriel Siqueira,RS,Livros,0.5471,2026,3,2223.55
4C5F147A-AED,4640285E,PROD-0087,3,656.01,2026-02-22 08:37:57,completed,1968.03,Valentim Cardoso,PE,Roupas,0.66,2026,2,1298.9
5D4ACFB9-B67,892B968E,PROD-0004,3,180.17,2025-07-22 02:38:54,completed,540.51,Allana Vargas,PR,Roupas,0.3551,2025,7,191.94
D8D600A3-663,6ACE189D,PROD-0095,3,453.99,2025-11-06 18:36:30,pending,1361.97,Théo Viana,SP,Livros,0.6648,2025,11,905.44
23E5643F-F6D,C25D52DE,PROD-0013,4,1196.83,2025-11-26 02:31:13,completed,4787.32,Davi Lucas Lima,BA,Livros,0.6644,2025,11,3180.7
D244FCC6-EDC,7BC5208F,PROD-0008,2,334.5,2026-04-09 15:21:12,cancelled,669.0,Benjamin Guerra,BA,Esportes,0.4168,2026,4,278.84
9C6C96B2-36F,DDF78D00,PROD-0040,1,822.68,2025-06-09 05:50:18,completed,822.68,Daniel Da Costa,PR,Esportes,0.4216,2025,6,346.84
0CAED11B-FEC,F7B73B72,PROD-0015,5,731.27,2025-10-03 11:14:08,completed,3656.35,Maria Isis Rodrigues,SC,Livros,0.5063,2025,10,1851.21
462F5406-201,A9486168,PROD-0005,4,65.22,2025-05-16 11:09:46,shipped,260.88,Leonardo Da Paz,RJ,Esportes,0.5725,2025,5,149.35
FA7C61F0-636,D0D181D7,PROD-0066,1,907.35,2026-01-17 02:06:29,cancelled,907.35,Mathias Porto,MG,Roupas,0.5303,2026,1,481.17
EA5C78E5-95D,3A6AA154,PROD-0061,4,362.94,2025-12-02 22:22:40,shipped,1451.76,Maria Flor Souza,SP,Livros,0.6179,2025,12,897.04
8AC8E766-CA8,AD0D6FCD,PROD-0050,4,168.46,2025-12-20 23:54:35,completed,673.84,Enzo Viana,BA,Eletrônicos,0.6527,2025,12,439.82
A2958C3C-25C,792E72A7,PROD-0089,4,53.26,2025-10-11 17:54:11,shipped,213.04,Ana Liz Garcia,GO,Esportes,0.2987,2025,10,63.64
18F378D9-7EE,2B9D4E5C,PROD-0098,5,188.74,2025-05-06 06:10:30,completed,943.7,Lorenzo Almeida,SP,Roupas,0.4285,2025,5,404.38
3F64F267-76B,3ABC3A2F,PROD-0047,4,612.37,2026-01-28 15:14:07,cancelled,2449.48,Yasmin Abreu,BA,Casa & Jardim,0.6159,2026,1,1508.63
28579DE8-B8A,EC26A303,PROD-0010,2,1130.44,2025-09-10 19:32:45,completed,2260.88,Daniel Lopes,RS,Eletrônicos,0.6188,2025,9,1399.03
5F0002E3-12A,F557DDDF,PROD-0034,4,1016.06,2025-05-23 00:17:59,completed,4064.24,Sr. Henry Brito,RJ,Livros,0.5471,2025,5,2223.55
26A3041D-04A,7611AA98,PROD-0080,5,1130.47,2026-01-24 13:32:03,completed,5652.35,Olivia Azevedo,SC,Livros,0.5679,2026,1,3209.97
0C2DE273-CC9,27D0F547,PROD-0076,5,642.74,2026-01-18 16:09:07,shipped,3213.7,Eduarda Melo,PR,Casa & Jardim,0.4509,2026,1,1449.06
FF1702CD-3F7,9D8301B7,PROD-0061,1,362.94,2025-08-01 09:01:26,cancelled,362.94,Benjamim Rios,CE,Livros,0.6179,2025,8,224.26
46A6C71E-A62,E2490FE1,PROD-0039,4,676.96,2025-09-25 04:38:53,cancelled,2707.84,Asafe Das Neves,SP,Esportes,0.436,2025,9,1180.62
0A254E40-288,E6E16F57,PROD-0070,4,811.0,2025-06-05 23:27:46,completed,3244.0,Lucas Da Paz,PE,Esportes,0.5543,2025,6,1798.15
1935A8A6-AA1,5D241861,PROD-0080,5,1130.47,2025-12-16 05:51:19,completed,5652.35,Henry Da Cunha,PE,Livros,0.5679,2025,12,3209.97
B778750C-85D,A65070E3,PROD-0003,2,1002.23,2025-07-03 18:39:56,shipped,2004.46,Sra. Letícia Aragão,SC,Roupas,0.5908,2025,7,1184.23
C9583077-367,B4FC1C9C,PROD-0064,4,517.61,2025-11-18 14:02:17,completed,2070.44,Marcos Vinicius Nunes,CE,Esportes,0.5592,2025,11,1157.79
000E21EC-127,48397BE6,PROD-0082,4,243.15,2025-12-18 21:36:05,shipped,972.6,Kaique Macedo,SC,Casa & Jardim,0.2447,2025,12,238.0
EDDB89C0-2F7,DE025C0C,PROD-0094,2,750.0,2026-02-14 05:26:01,completed,1500.0,Ana Clara Aparecida,BA,Esportes,0.6484,2026,2,972.6
FB42C316-5EA,BE5B5B83,PROD-0060,3,648.76,2025-06-23 06:52:48,pending,1946.28,Maria Júlia Peixoto,GO,Livros,0.66,2025,6,1284.54
58F620FC-11D,2C57A2E4,PROD-0053,1,613.06,2026-01-14 14:22:53,cancelled,613.06,Guilherme Nogueira,SC,Roupas,0.3212,2026,1,196.91
8BDA1829-E07,D0D181D7,PROD-0027,3,810.51,2025-11-24 06:29:32,cancelled,2431.53,Mathias Porto,MG,Esportes,0.5263,2025,11,1279.71
D7E66AC0-039,74CB5655,PROD-0021,2,246.07,2025-11-03 21:41:24,pending,492.14,Benjamim Borges,PE,Livros,0.3041,2025,11,149.66
8B6E06D1-C3D,21185287,PROD-0031,1,503.43,2025-11-11 09:45:46,completed,503.43,Alexia Azevedo,BA,Casa & Jardim,0.51,2025,11,256.75
0AA529A7-5D6,6F9BA65F,PROD-0040,4,822.68,2025-04-22 21:05:24,pending,3290.72,Sra. Kamilly Barros,MG,Esportes,0.4216,2025,4,1387.37
32087088-D3E,3ABC3A2F,PROD-0083,2,371.07,2025-12-23 00:58:39,completed,742.14,Yasmin Abreu,BA,Casa & Jardim,0.274,2025,12,203.35
30A6DF5E-86C,1DA5DDB9,PROD-0018,3,981.25,2025-08-04 01:40:35,cancelled,2943.75,Sr. Rael Abreu,SC,Casa & Jardim,0.6157,2025,8,1812.47
F31DA5B4-44F,02F73328,PROD-0071,1,297.26,2025-05-18 06:56:18,cancelled,297.26,Dra. Eloá Correia,RJ,Esportes,0.583,2025,5,173.3
99DFA75C-DC1,273A18D0,PROD-0063,1,756.86,2025-06-04 14:35:18,completed,756.86,Lucas Aragão,MG,Eletrônicos,0.4364,2025,6,330.29
8C58C34D-609,E910B784,PROD-0078,4,605.92,2025-09-23 19:51:51,completed,2423.68,Sara Brito,MG,Roupas,0.3849,2025,9,932.87
1D1D1258-633,4ECB6F67,PROD-0086,4,23.22,2025-07-13 03:12:12,cancelled,92.88,Melina Cunha,RJ,Casa & Jardim,0.5233,2025,7,48.6
4A196A7E-1FB,C04EC773,PROD-0018,5,981.25,2025-08-23 01:45:31,completed,4906.25,João Pedro Da Mota,CE,Casa & Jardim,0.6157,2025,8,3020.78
F22EDFC7-79B,602505DD,PROD-0067,5,339.35,2025-05-18 05:05:58,completed,1696.75,Matheus Azevedo,CE,Casa & Jardim,0.4677,2025,5,793.57
47B23B5D-A15,AB0F8726,PROD-0064,5,517.61,2025-05-10 00:48:33,completed,2588.05,Pedro Pacheco,SC,Esportes,0.5592,2025,5,1447.24
7E978D39-692,7F354D3C,PROD-0099,5,72.1,2025-07-10 15:54:50,cancelled,360.5,Laís Pimenta,RJ,Roupas,0.3732,2025,7,134.54
BB963131-E78,90B365F2,PROD-0050,2,168.46,2025-08-14 01:39:38,pending,336.92,João Felipe Pimenta,PE,Eletrônicos,0.6527,2025,8,219.91
BCE07F94-523,16AB4380,PROD-0028,2,1217.31,2025-04-29 23:56:08,completed,2434.62,Benjamim Aparecida,RJ,Casa & Jardim,0.6125,2025,4,1491.2
299EF100-D81,A34065EF,PROD-0057,5,51.71,2026-03-18 16:18:47,completed,258.55,Dr. Rael Casa Grande,SP,Casa & Jardim,0.2433,2026,3,62.91
6550D75C-18F,C05E46C7,PROD-0063,1,756.86,2025-04-21 11:36:46,completed,756.86,Dante Ramos,BA,Eletrônicos,0.4364,2025,4,330.29
18B07116-C62,8BD4AB7D,PROD-0070,2,811.0,2025-12-31 06:02:56,completed,1622.0,Sra. Sophia Moura,RJ,Esportes,0.5543,2025,12,899.07
A8AD3A25-6B7,48243CDA,PROD-0019,3,464.74,2025-10-01 22:29:07,completed,1394.22,Lucca Duarte,SP,Roupas,0.434,2025,10,605.09
8F80E571-302,624FF3A8,PROD-0003,5,1002.23,2025-07-13 07:23:41,completed,5011.15,Dr. Nicolas Da Costa,RJ,Roupas,0.5908,2025,7,2960.59
96F4712A-A38,70001B89,PROD-0095,1,453.99,2025-08-20 18:55:33,cancelled,453.99,Levi Araújo,CE,Livros,0.6648,2025,8,301.81
536BB3CC-C1E,82EEA549,PROD-0086,4,23.22,2026-02-21 21:33:07,completed,92.88,João Montenegro,CE,Casa & Jardim,0.5233,2026,2,48.6
5FC906F0-0AA,D21900E1,PROD-0082,1,243.15,2026-02-20 04:38:21,shipped,243.15,Luan Novais,GO,Casa & Jardim,0.2447,2026,2,59.5
B535F1B6-F8C,62E83229,PROD-0031,1,503.43,2025-07-08 00:35:22,pending,503.43,Dr. Brayan Alves,RS,Casa & Jardim,0.51,2025,7,256.75
9515A1BD-017,645F022D,PROD-0033,2,1091.76,2025-12-01 18:44:53,completed,2183.52,Emanuel Santos,SC,Roupas,0.6335,2025,12,1383.26
32B56B69-B06,57F5C0F9,PROD-0027,4,810.51,2025-08-21 17:57:55,cancelled,3242.04,Valentim Da Conceição,PR,Esportes,0.5263,2025,8,1706.29
5A4DB379-19F,471F7448,PROD-0041,4,117.19,2025-10-08 03:19:04,completed,468.76,Ana Liz Sousa,PR,Eletrônicos,0.6114,2025,10,286.6
14DFE812-4BE,CA6D5694,PROD-0036,4,28.2,2025-10-26 23:39:58,pending,112.8,Sr. Gael Henrique Ramos,RS,Esportes,0.3468,2025,10,39.12
84398326-F7D,D74CC506,PROD-0095,3,453.99,2025-07-29 17:53:37,cancelled,1361.97,Cecilia Souza,PR,Livros,0.6648,2025,7,905.44
E1E88451-D30,246610D8,PROD-0055,1,1049.9,2025-12-21 01:00:23,completed,1049.9,José Pedro Câmara,PR,Livros,0.6198,2025,12,650.73
E0CE17A7-9C6,FAFB634B,PROD-0090,3,493.21,2025-04-18 17:21:38,pending,1479.63,Mathias Aragão,RS,Eletrônicos,0.3581,2025,4,529.86
76644512-F84,27B9D4F8,PROD-0078,3,605.92,2025-09-15 00:19:07,pending,1817.76,Mariana Farias,SP,Roupas,0.3849,2025,9,699.66
7BB2AA60-4C5,5F5F655F,PROD-0089,2,53.26,2025-09-03 03:55:23,cancelled,106.52,Eloá Araújo,BA,Esportes,0.2987,2025,9,31.82
72C05610-67A,CDFE8F01,PROD-0057,1,51.71,2025-08-18 19:52:19,pending,51.71,Pedro Henrique Freitas,RS,Casa & Jardim,0.2433,2025,8,12.58
E71A4666-12D,CE7762CF,PROD-0026,5,1064.13,2025-06-25 16:55:01,completed,5320.65,Luiz Henrique Cunha,BA,Eletrônicos,0.6372,2025,6,3390.32
3225296D-4B4,A65070E3,PROD-0015,2,731.27,2026-04-07 18:01:04,shipped,1462.54,Sra. Letícia Aragão,SC,Livros,0.5063,2026,4,740.48
E41BCF6A-A7C,18A79831,PROD-0088,3,194.18,2025-10-14 10:58:14,pending,582.54,Pedro Lucas Azevedo,MG,Esportes,0.3306,2025,10,192.59
2302D797-A7C,12E15DCB,PROD-0062,3,412.92,2026-04-08 17:49:22,completed,1238.76,Arthur Gabriel Sousa,PR,Livros,0.4306,2026,4,533.41
123D875D-624,E83E51A3,PROD-0088,3,194.18,2026-04-06 16:31:41,completed,582.54,Lucas Rocha,GO,Esportes,0.3306,2026,4,192.59
0AFDDC9A-3F3,B41AAB85,PROD-0011,4,236.83,2025-09-06 03:05:47,pending,947.32,Vicente Novais,RS,Livros,0.5215,2025,9,494.03
65B1DB62-981,8A369489,PROD-0074,1,656.29,2025-09-11 21:59:33,shipped,656.29,Maya Aragão,PE,Esportes,0.5537,2025,9,363.39
C7AF0514-2A3,51918C1F,PROD-0083,1,371.07,2025-07-14 14:35:09,pending,371.07,Giovanna Aragão,MG,Casa & Jardim,0.274,2025,7,101.67
3A70E439-B7B,02F73328,PROD-0026,2,1064.13,2025-08-06 13:12:04,completed,2128.26,Dra. Eloá Correia,RJ,Eletrônicos,0.6372,2025,8,1356.13
B0580448-F1E,74CB5655,PROD-0052,3,827.9,2025-11-09 02:47:33,completed,2483.7,Benjamim Borges,PE,Eletrônicos,0.5665,2025,11,1407.02
255A04E9-06F,0D4534D8,PROD-0012,5,583.19,2025-12-29 18:25:50,completed,2915.95,Yuri Nascimento,SC,Eletrônicos,0.5183,2025,12,1511.34
348A2EC2-4DA,2F3FB3E1,PROD-0002,4,272.0,2025-12-25 07:37:28,cancelled,1088.0,Theodoro Viana,RJ,Livros,0.4652,2025,12,506.14
0D687D27-E1C,74B83F7C,PROD-0064,2,517.61,2026-01-28 09:01:47,completed,1035.22,Elisa Da Costa,BA,Esportes,0.5592,2026,1,578.9
B50AE212-F21,6250B65A,PROD-0035,4,1025.64,2026-03-02 15:29:38,completed,4102.56,Kaique Viana,RS,Livros,0.5574,2026,3,2286.77
55C560C5-BDD,74CB5655,PROD-0056,2,428.84,2025-06-13 22:36:08,completed,857.68,Benjamim Borges,PE,Esportes,0.5876,2025,6,503.97
68E04561-1DF,42B0C9C3,PROD-0094,2,750.0,2026-01-08 02:11:24,pending,1500.0,Luiz Otávio Moreira,CE,Esportes,0.6484,2026,1,972.6
E0AFDC2D-F34,FC8FAED0,PROD-0019,3,464.74,2026-03-18 08:39:56,completed,1394.22,Maria Luiza Novaes,GO,Roupas,0.434,2026,3,605.09
41E5B9E5-C60,BB6F191C,PROD-0080,3,1130.47,2025-09-28 02:05:30,shipped,3391.41,Lara Barbosa,PE,Livros,0.5679,2025,9,1925.98
FB602320-EC6,CE1E7CD2,PROD-0088,1,194.18,2025-07-07 10:25:41,pending,194.18,Sra. Allana Novais,SP,Esportes,0.3306,2025,7,64.2
DFE551C3-BAC,DA59487F,PROD-0018,4,981.25,2026-03-31 13:08:28,cancelled,3925.0,Kamilly Pires,PE,Casa & Jardim,0.6157,2026,3,2416.62
6750E6D7-96C,1FEBD9F4,PROD-0028,4,1217.31,2026-01-19 09:00:03,cancelled,4869.24,Maria Laura Das Neves,SP,Casa & Jardim,0.6125,2026,1,2982.41
7E19A2EA-E22,3B0887C2,PROD-0077,5,218.76,2025-05-31 19:07:48,completed,1093.8,Alícia Montenegro,RJ,Roupas,0.4555,2025,5,498.23
E7C572A6-179,413EF292,PROD-0007,4,798.54,2025-07-15 05:13:50,completed,3194.16,Luara Silva,RJ,Roupas,0.6034,2025,7,1927.36
2B6D5B99-E4E,2FAD75B8,PROD-0078,5,605.92,2025-10-07 00:00:31,cancelled,3029.6,João Guilherme Da Paz,GO,Roupas,0.3849,2025,10,1166.09
DBEC98FF-EDF,E57E3430,PROD-0096,3,219.0,2026-02-07 15:28:39,shipped,657.0,Antonella Da Paz,BA,Livros,0.2869,2026,2,188.49
A9711D9B-A2F,8ED46BC1,PROD-0080,3,1130.47,2026-02-02 20:04:18,completed,3391.41,Sr. Murilo Câmara,RS,Livros,0.5679,2026,2,1925.98
5C7D428F-32E,64A6CAF7,PROD-0072,3,361.57,2025-10-02 10:06:37,completed,1084.71,Pedro Lucas Monteiro,CE,Eletrônicos,0.3142,2025,10,340.82
8BD32452-65C,7883C99C,PROD-0065,4,452.86,2025-06-23 07:23:34,completed,1811.44,Cauã Sousa,PE,Casa & Jardim,0.2586,2025,6,468.44
1958C83B-9E6,72EEF5E6,PROD-0012,4,583.19,2025-12-21 05:56:08,completed,2332.76,Júlia Camargo,MG,Eletrônicos,0.5183,2025,12,1209.07
79F52F2B-C46,AF3B2BF2,PROD-0034,2,1016.06,2025-08-16 12:25:54,pending,2032.12,Pedro Miguel Teixeira,SC,Livros,0.5471,2025,8,1111.77
C0D3100E-7CF,98284A4A,PROD-0036,4,28.2,2025-05-11 20:06:13,completed,112.8,Theodoro Sá,BA,Esportes,0.3468,2025,5,39.12
87A67C1C-B8E,56ED5BE5,PROD-0034,3,1016.06,2025-10-09 14:51:52,shipped,3048.18,Melina Macedo,BA,Livros,0.5471,2025,10,1667.66
BCAE4EE7-14D,41E7A61E,PROD-0041,3,117.19,2025-05-30 05:43:24,cancelled,351.57,Arthur Gabriel Costa,RS,Eletrônicos,0.6114,2025,5,214.95
C19AC534-F05,BE5B5B83,PROD-0063,5,756.86,2025-12-24 14:39:18,cancelled,3784.3,Maria Júlia Peixoto,GO,Eletrônicos,0.4364,2025,12,1651.47
5C844D0B-7AA,862368AD,PROD-0082,2,243.15,2025-07-04 02:21:21,completed,486.3,Srta. Manuella Brito,SP,Casa & Jardim,0.2447,2025,7,119.0
D886C205-C48,6FBCB9A7,PROD-0007,4,798.54,2025-09-02 06:39:18,completed,3194.16,Pietro Almeida,SP,Roupas,0.6034,2025,9,1927.36
A2892768-198,35A59DAD,PROD-0021,1,246.07,2025-08-02 08:14:43,pending,246.07,Dr. Davi Lucas Camargo,SC,Livros,0.3041,2025,8,74.83
18F97E2E-0E9,B3D8E6E4,PROD-0006,5,772.55,2026-01-03 18:46:50,pending,3862.75,Juliana Pires,RJ,Esportes,0.5011,2026,1,1935.62
770C75B4-172,CCEC92DF,PROD-0059,2,1202.64,2025-12-22 09:32:37,completed,2405.28,Yan Da Luz,PE,Esportes,0.6004,2025,12,1444.13
E4B93A5F-96C,F9DFC502,PROD-0045,3,473.4,2025-09-28 04:58:46,completed,1420.2,Rael Leão,SC,Roupas,0.3398,2025,9,482.58
5BEFEBD8-470,CA6D5694,PROD-0022,3,197.53,2025-07-14 15:17:03,shipped,592.59,Sr. Gael Henrique Ramos,RS,Esportes,0.5967,2025,7,353.6
EA4A640B-06D,2100088B,PROD-0085,1,99.54,2025-06-07 00:18:20,shipped,99.54,Ester Alves,RS,Esportes,0.3218,2025,6,32.03
03F75B0D-355,D73D8B03,PROD-0099,1,72.1,2025-12-29 08:00:16,completed,72.1,Sr. Pedro Lucas Caldeira,MG,Roupas,0.3732,2025,12,26.91
EAF599FB-E12,3B0887C2,PROD-0099,3,72.1,2026-03-13 03:28:40,completed,216.3,Alícia Montenegro,RJ,Roupas,0.3732,2026,3,80.72
931B680C-BA5,62D59AC6,PROD-0037,1,406.89,2025-10-10 11:31:22,pending,406.89,Ravi Lucca Fogaça,RJ,Eletrônicos,0.426,2025,10,173.34
5CD8A976-D22,2BC1882F,PROD-0048,1,258.75,2025-07-12 05:59:19,completed,258.75,Sr. Enzo Gabriel Silveira,BA,Livros,0.6597,2025,7,170.7
E65E1782-DC1,AD08EFCE,PROD-0020,4,73.64,2025-10-08 13:57:37,pending,294.56,Ana Sophia Pinto,RS,Casa & Jardim,0.4113,2025,10,121.15
025EE1DE-F8F,0FC4A284,PROD-0081,1,884.4,2025-07-26 04:38:17,completed,884.4,Luiza Cardoso,SC,Roupas,0.4456,2025,7,394.09
829DF260-050,ACE86964,PROD-0006,4,772.55,2025-12-01 23:26:06,completed,3090.2,Hadassa Brito,SP,Esportes,0.5011,2025,12,1548.5
0161632F-F6A,CB108F1B,PROD-0094,5,750.0,2026-02-20 14:18:50,completed,3750.0,Letícia Farias,PR,Esportes,0.6484,2026,2,2431.5
4EAD619C-DE7,971A3278,PROD-0028,3,1217.31,2025-10-31 11:32:46,completed,3651.93,Kamilly Da Cunha,BA,Casa & Jardim,0.6125,2025,10,2236.81
CFAF8502-A5D,27B9D4F8,PROD-0008,5,334.5,2025-08-04 18:28:09,pending,1672.5,Mariana Farias,SP,Esportes,0.4168,2025,8,697.1
938F4E46-F4F,64A6CAF7,PROD-0012,2,583.19,2026-01-27 18:10:58,pending,1166.38,Pedro Lucas Monteiro,CE,Eletrônicos,0.5183,2026,1,604.53
